Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
02/04/2021,12:00:00Z	,0.46,101.44388888888889,WIBB,33012KT,8000,FEW017
02/04/2021,12:30:00Z	,0.46,101.44388888888889,WIBB,33010KT,8000,FEW017
02/04/2021,13:00:00Z	,0.46,101.44388888888889,WIBB,34008KT,8000,FEW017
02/04/2021,13:30:00Z	,0.46,101.44388888888889,WIBB,35006KT,8000,FEW017
02/04/2021,14:00:00Z	,0.46,101.44388888888889,WIBB,34006KT,8000,FEW017
02/04/2021,14:30:00Z	,0.46,101.44388888888889,WIBB,34006KT,8000,FEW017
02/04/2021,15:00:00Z	,0.46,101.44388888888889,WIBB,34006KT,8000,FEW016
02/04/2021,15:30:00Z	,0.46,101.44388888888889,WIBB,30007KT,8000,FEW016
02/04/2021,16:00:00Z	,0.46,101.44388888888889,WIBB,32005KT,8000,FEW016
02/04/2021,16:30:00Z	,0.46,101.44388888888889,WIBB,34008KT,250V360,8000
02/04/2021,17:00:00Z	,0.46,101.44388888888889,WIBB,33005KT,8000,FEW016
02/04/2021,17:30:00Z	,0.46,101.44388888888889,WIBB,32005KT,8000,FEW016
02/04/2021,18:30:00Z	,0.46,101.44388888888889,WIBB,34006KT,8000,FEW017
02/04/2021,21:00:00Z	,0.46,101.44388888888889,WIBB,34006KT,8000,FEW017
02/04/2021,21:30:00Z	,0.46,101.44388888888889,WIBB,32005KT,8000,FEW017
02/04/2021,22:00:00Z	,0.46,101.44388888888889,WIBB,34005KT,8000,FEW017
02/04/2021,22:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW017
02/04/2021,23:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW017
02/04/2021,23:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW018
03/04/2021,00:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,NSC
03/04/2021,00:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,NSC
03/04/2021,01:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,6000,FEW015
03/04/2021,01:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,6000,FEW015
03/04/2021,02:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,FEW015
03/04/2021,02:30:00Z	,0.46,101.44388888888889,WIBB,31006KT,9999,FEW015
03/04/2021,03:00:00Z	,0.46,101.44388888888889,WIBB,32007KT,9999,SCT015
03/04/2021,03:30:00Z	,0.46,101.44388888888889,WIBB,34006KT,9999,SCT015
03/04/2021,04:00:00Z	,0.46,101.44388888888889,WIBB,36010KT,9999,SCT015
03/04/2021,04:30:00Z	,0.46,101.44388888888889,WIBB,33007KT,9999,SCT015
03/04/2021,05:00:00Z	,0.46,101.44388888888889,WIBB,32010KT,9999,SCT015
03/04/2021,05:30:00Z	,0.46,101.44388888888889,WIBB,31009KT,9999,SCT015
03/04/2021,06:00:00Z	,0.46,101.44388888888889,WIBB,28010KT,9999,SCT015
03/04/2021,06:30:00Z	,0.46,101.44388888888889,WIBB,34009KT,9999,SCT015
03/04/2021,07:00:00Z	,0.46,101.44388888888889,WIBB,32008KT,9999,TS
03/04/2021,07:30:00Z	,0.46,101.44388888888889,WIBB,04007KT,9999,SCT015
03/04/2021,08:00:00Z	,0.46,101.44388888888889,WIBB,06006KT,9999,FEW014
03/04/2021,08:30:00Z	,0.46,101.44388888888889,WIBB,05005KT,9999,FEW014
03/04/2021,09:00:00Z	,0.46,101.44388888888889,WIBB,05005KT,9999,FEW014
03/04/2021,09:30:00Z	,0.46,101.44388888888889,WIBB,05006KT,9999,FEW014
03/04/2021,10:00:00Z	,0.46,101.44388888888889,WIBB,06005KT,9000,FEW014
03/04/2021,10:30:00Z	,0.46,101.44388888888889,WIBB,02004KT,9000,FEW014
03/04/2021,11:00:00Z	,0.46,101.44388888888889,WIBB,05005KT,9000,FEW014
03/04/2021,11:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW014
03/04/2021,12:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW017CB
03/04/2021,12:30:00Z	,0.46,101.44388888888889,WIBB,05005KT,8000,TS
03/04/2021,13:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW017CB
03/04/2021,13:30:00Z	,0.46,101.44388888888889,WIBB,26011G19KT,8000,TS
03/04/2021,14:00:00Z	,0.46,101.44388888888889,WIBB,29005KT,3000,TSRA
03/04/2021,14:30:00Z	,0.46,101.44388888888889,WIBB,01005KT,4000,-TSRA
03/04/2021,15:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,5000,-TSRA
03/04/2021,15:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,-RA
03/04/2021,16:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW013
03/04/2021,16:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW013
03/04/2021,17:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW014
03/04/2021,17:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW015
03/04/2021,18:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW015
03/04/2021,21:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,FEW012
03/04/2021,22:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,FEW012
03/04/2021,23:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT015
03/04/2021,23:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9000,NSC
04/04/2021,00:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9000,NSC
04/04/2021,00:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9000,NSC
04/04/2021,01:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,9000,NSC
04/04/2021,01:30:00Z	,0.46,101.44388888888889,WIBB,32007KT,9000,NSC
04/04/2021,02:00:00Z	,0.46,101.44388888888889,WIBB,33008KT,9000,NSC
04/04/2021,02:30:00Z	,0.46,101.44388888888889,WIBB,33006KT,9000,NSC
04/04/2021,03:00:00Z	,0.46,101.44388888888889,WIBB,31006KT,9000,NSC
04/04/2021,03:30:00Z	,0.46,101.44388888888889,WIBB,34008KT,9999,NSC
04/04/2021,04:00:00Z	,0.46,101.44388888888889,WIBB,32009KT,9999,FEW015
04/04/2021,04:30:00Z	,0.46,101.44388888888889,WIBB,32007KT,9999,FEW015
04/04/2021,05:00:00Z	,0.46,101.44388888888889,WIBB,32011KT,9999,FEW015
04/04/2021,05:30:00Z	,0.46,101.44388888888889,WIBB,33013KT,9999,FEW015
04/04/2021,06:00:00Z	,0.46,101.44388888888889,WIBB,32012KT,9999,FEW015
04/04/2021,06:30:00Z	,0.46,101.44388888888889,WIBB,32008KT,9999,FEW015
04/04/2021,07:00:00Z	,0.46,101.44388888888889,WIBB,31013KT,9999,FEW015
04/04/2021,07:30:00Z	,0.46,101.44388888888889,WIBB,32010KT,9999,FEW015
04/04/2021,08:00:00Z	,0.46,101.44388888888889,WIBB,33010KT,9999,FEW016
04/04/2021,08:30:00Z	,0.46,101.44388888888889,WIBB,31008KT,9999,FEW016
04/04/2021,09:00:00Z	,0.46,101.44388888888889,WIBB,33012KT,9999,FEW016
04/04/2021,09:30:00Z	,0.46,101.44388888888889,WIBB,31007KT,9999,FEW016
04/04/2021,10:00:00Z	,0.46,101.44388888888889,WIBB,32005KT,9999,FEW016
04/04/2021,10:30:00Z	,0.46,101.44388888888889,WIBB,33007KT,9999,FEW016
04/04/2021,11:00:00Z	,0.46,101.44388888888889,WIBB,33005KT,9999,FEW016
04/04/2021,11:30:00Z	,0.46,101.44388888888889,WIBB,33005KT,9000,FEW016
04/04/2021,12:00:00Z	,0.46,101.44388888888889,WIBB,32005KT,9000,FEW016
04/04/2021,12:30:00Z	,0.46,101.44388888888889,WIBB,33005KT,9000,FEW016
04/04/2021,13:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW015
04/04/2021,13:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,9999,FEW015
04/04/2021,14:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT013
04/04/2021,14:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,-RA
04/04/2021,15:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT013
04/04/2021,15:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT013
04/04/2021,16:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT013
04/04/2021,16:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT013
04/04/2021,17:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,-RA
04/04/2021,17:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT013
04/04/2021,18:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,SCT013
04/04/2021,18:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT013
04/04/2021,21:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT013
04/04/2021,21:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT013
04/04/2021,22:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT013
04/04/2021,22:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,SCT013
04/04/2021,23:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,FEW015
05/04/2021,00:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,FEW015
05/04/2021,00:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,FEW015
05/04/2021,01:00:00Z	,0.46,101.44388888888889,WIBB,00000KT,7000,FEW015
05/04/2021,01:30:00Z	,0.46,101.44388888888889,WIBB,00000KT,8000,FEW015
05/04/2021,02:00:00Z	,0.46,101.44388888888889,WIBB,26006KT,8000,NSC
05/04/2021,02:30:00Z	,0.46,101.44388888888889,WIBB,29005KT,8000,NSC
05/04/2021,03:00:00Z	,0.46,101.44388888888889,WIBB,31009KT,8000,NSC
05/04/2021,03:30:00Z	,0.46,101.44388888888889,WIBB,32008KT,8000,NSC
05/04/2021,04:00:00Z	,0.46,101.44388888888889,WIBB,31006KT,9999,FEW015
05/04/2021,04:30:00Z	,0.46,101.44388888888889,WIBB,31006KT,9999,FEW015
05/04/2021,05:00:00Z	,0.46,101.44388888888889,WIBB,28008KT,9999,FEW015
05/04/2021,05:30:00Z	,0.46,101.44388888888889,WIBB,36008KT,9999,SCT015
