Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
04/04/2021,20:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,25002KT,3900
04/04/2021,21:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,26001KT,2700
04/04/2021,21:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,22001KT,2600
04/04/2021,22:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,0350,FG
04/04/2021,22:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,0700,FG
04/04/2021,23:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,0800,FG
04/04/2021,23:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05003KT,0700,FG
05/04/2021,00:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,09003KT,2000,BR
05/04/2021,00:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05003KT,7000,SCT011
05/04/2021,01:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05004KT9000,SCT011,26/25
05/04/2021,01:01:00Z	,-0.14888888888888888,109.40277777777779,WIOO,05004KT,9000,SCT011
05/04/2021,01:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,03004KT,9000,SCT011
05/04/2021,02:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,35004KT,9999,BKN011
05/04/2021,02:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,34004KT,9999,BKN011
05/04/2021,03:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29005KT,9999,BKN011
05/04/2021,03:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,01006KT,9999,BKN011
05/04/2021,04:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,34003KT,9999,BKN011
05/04/2021,04:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,00000KT,9999,BKN011
05/04/2021,05:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,35003KT,9999,SCT011
05/04/2021,05:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,36007KT,9999,BKN011
05/04/2021,06:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,34004KT,9999,BKN011
05/04/2021,06:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,33004KT,9999,SCT012
05/04/2021,07:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,30007KT,9999,SCT012
05/04/2021,07:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,30007KT,9999,SCT012
05/04/2021,08:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,31011KT,9999,SCT012
05/04/2021,08:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,28010KT,9999,SCT012
05/04/2021,09:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,27011KT,9999,FEW012
05/04/2021,09:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,26010KT,9999,FEW012
05/04/2021,10:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29008KT,9999,FEW012
05/04/2021,11:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,26006KT,8000,FEW012
05/04/2021,11:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,28005KT,7000,FEW012
05/04/2021,12:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,29003KT,7000,FEW012
05/04/2021,13:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,25004KT,7000,FEW012
05/04/2021,13:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,29002KT,9999
05/04/2021,14:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,32002KT,8000
05/04/2021,14:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,35003KT,7000
05/04/2021,15:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,31003KT,9000
05/04/2021,15:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,30004KT,7000
05/04/2021,16:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,33004KT,9999
05/04/2021,16:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,27002KT,9000
05/04/2021,17:00:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,25003KT,9999
05/04/2021,17:30:00Z	,-0.14888888888888888,109.40277777777779,WIOO,AUTO,29003KT,7000
