Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
02/09/2020,06:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,11005KT,9999,BKN010
02/09/2020,07:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,22004KT,9999,BKN010
02/09/2020,07:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,13003KT,9999,BKN010
02/09/2020,08:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,12005KT,9999,BKN010
02/09/2020,08:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,12010KT,9999,BKN010
02/09/2020,09:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,020900Z,10006KT,9999
02/09/2020,09:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,10006KT,9999,BKN010
02/09/2020,09:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,11009KT,9999,SCT010
02/09/2020,10:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,11013KT,9999,SCT010
02/09/2020,10:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,11011KT,9999,SCT010
02/09/2020,11:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,11012KT,9999,BKN010
02/09/2020,11:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,11007KT,9999,BKN010
02/09/2020,12:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,09003KT,9999,SCT010
02/09/2020,12:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,08003KT,9999,SCT010
02/09/2020,13:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,12005KT,9999,BKN010
02/09/2020,14:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,12005KT,9999,BKN010
02/09/2020,15:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,12005KT,9999,SCT010
02/09/2020,16:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,12005KT,9999,SCT010
02/09/2020,16:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,14003KT,9999NDV
02/09/2020,17:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,17003KT,130V190
02/09/2020,17:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,14003KT,9999NDV
02/09/2020,18:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,20003KT,8000,FEW010
02/09/2020,18:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,23002KT,5000NDV
02/09/2020,19:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,23002KT,7000NDV
02/09/2020,19:30:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,23002KT,7000NDV
02/09/2020,20:00:00Z	,-2.897777777777778,104.70083333333334,WIPP,AUTO,24002KT,4100NDV
