Tanggal,Waktu,Lat,Long,ICAO,Angin,Visibility,Cuaca
02/09/2020,13:00:00Z	,-1.630466,103.642847,WIJJ,17002KT,9999,SCT015
02/09/2020,13:30:00Z	,-1.630466,103.642847,WIJJ,22002KT,9999,SCT015
02/09/2020,14:00:00Z	,-1.630466,103.642847,WIJJ,16001KT,9000,FEW015
02/09/2020,14:30:00Z	,-1.630466,103.642847,WIJJ,07001KT,9000,FEW015
02/09/2020,15:00:00Z	,-1.630466,103.642847,WIJJ,34001KT,8000,FEW015
02/09/2020,15:30:00Z	,-1.630466,103.642847,WIJJ,11001KT,8000,FEW015
02/09/2020,16:00:00Z	,-1.630466,103.642847,WIJJ,13001KT,5000,HZ
02/09/2020,16:30:00Z	,-1.630466,103.642847,WIJJ,11002KT,3700,HZ
02/09/2020,17:00:00Z	,-1.630466,103.642847,WIJJ,10002KT,2700,BR
02/09/2020,17:30:00Z	,-1.630466,103.642847,WIJJ,14002KT,2000,BR
02/09/2020,18:00:00Z	,-1.630466,103.642847,WIJJ,25002KT,2000,BR
02/09/2020,18:30:00Z	,-1.630466,103.642847,WIJJ,18001KT,3100,HZ
02/09/2020,19:00:00Z	,-1.630466,103.642847,WIJJ,19002KT,6000,FEW014
02/09/2020,19:30:00Z	,-1.630466,103.642847,WIJJ,16001KT,8000,FEW014
02/09/2020,20:00:00Z	,-1.630466,103.642847,WIJJ,20002KT,9000,FEW014
02/09/2020,20:30:00Z	,-1.630466,103.642847,WIJJ,18001KT,9999,FEW014
02/09/2020,21:00:00Z	,-1.630466,103.642847,WIJJ,20002KT,9999,FEW013
02/09/2020,21:30:00Z	,-1.630466,103.642847,WIJJ,20001KT,9999,FEW013
02/09/2020,22:00:00Z	,-1.630466,103.642847,WIJJ,27001KT,8000,FEW013
02/09/2020,22:30:00Z	,-1.630466,103.642847,WIJJ,20002KT,7000,FEW013
02/09/2020,23:00:00Z	,-1.630466,103.642847,WIJJ,19003KT,5000,SCT012
02/09/2020,23:30:00Z	,-1.630466,103.642847,WIJJ,19002KT,5000,HZ
03/09/2020,00:00:00Z	,-1.630466,103.642847,WIJJ,17002KT,5000,HZ
03/09/2020,00:30:00Z	,-1.630466,103.642847,WIJJ,15002KT,6000,NSC
03/09/2020,01:00:00Z	,-1.630466,103.642847,WIJJ,16003KT,130V240,8000
03/09/2020,01:30:00Z	,-1.630466,103.642847,WIJJ,18004KT,150V220,9000
03/09/2020,02:00:00Z	,-1.630466,103.642847,WIJJ,19004KT,150V220,9999
03/09/2020,02:30:00Z	,-1.630466,103.642847,WIJJ,15003KT,110V200,9999
03/09/2020,03:00:00Z	,-1.630466,103.642847,WIJJ,17003KT,110V250,9999
03/09/2020,03:30:00Z	,-1.630466,103.642847,WIJJ,14004KT,100V180,9999
03/09/2020,04:00:00Z	,-1.630466,103.642847,WIJJ,15005KT,100V200,9999
03/09/2020,04:30:00Z	,-1.630466,103.642847,WIJJ,15006KT,120V180,9999
03/09/2020,05:00:00Z	,-1.630466,103.642847,WIJJ,15003KT,060V190,9999
03/09/2020,05:30:00Z	,-1.630466,103.642847,WIJJ,17003KT,120V230,9999
03/09/2020,06:00:00Z	,-1.630466,103.642847,WIJJ,15006KT,120V180,9999
03/09/2020,06:30:00Z	,-1.630466,103.642847,WIJJ,13005KT,9999,-RA
03/09/2020,07:00:00Z	,-1.630466,103.642847,WIJJ,14006KT,9999,FEW014CB
03/09/2020,07:30:00Z	,-1.630466,103.642847,WIJJ,13004KT,080V150,9999
03/09/2020,08:00:00Z	,-1.630466,103.642847,WIJJ,03008KT,360V070,9999
03/09/2020,08:30:00Z	,-1.630466,103.642847,WIJJ,04010KT,360V060,9999
03/09/2020,09:00:00Z	,-1.630466,103.642847,WIJJ,03008KT,360V070,9999
03/09/2020,09:30:00Z	,-1.630466,103.642847,WIJJ,07008KT,9999,-RA
03/09/2020,10:00:00Z	,-1.630466,103.642847,WIJJ,11011KT,9999,FEW012CB
03/09/2020,10:30:00Z	,-1.630466,103.642847,WIJJ,15005KT,120V180,9999
03/09/2020,11:00:00Z	,-1.630466,103.642847,WIJJ,12005KT,8000,-RA
03/09/2020,11:30:00Z	,-1.630466,103.642847,WIJJ,10004KT,7000,-RA
03/09/2020,12:00:00Z	,-1.630466,103.642847,WIJJ,11006KT,5000,-RA
03/09/2020,12:30:00Z	,-1.630466,103.642847,WIJJ,10003KT,7000,-RA
03/09/2020,13:00:00Z	,-1.630466,103.642847,WIJJ,00000KT,9000,FEW010
03/09/2020,13:30:00Z	,-1.630466,103.642847,WIJJ,11003KT,4600,-RA
03/09/2020,14:00:00Z	,-1.630466,103.642847,WIJJ,09002KT,3500,-RA
03/09/2020,14:30:00Z	,-1.630466,103.642847,WIJJ,13002KT,3900,-RA
03/09/2020,15:00:00Z	,-1.630466,103.642847,WIJJ,13002KT,5000,BR
03/09/2020,16:00:00Z	,-1.630466,103.642847,WIJJ,00000KT,6000,-RA
03/09/2020,17:00:00Z	,-1.630466,103.642847,WIJJ,13003KT,3600,-BR
03/09/2020,18:00:00Z	,-1.630466,103.642847,WIJJ,16003KT,5000,-RA
03/09/2020,18:30:00Z	,-1.630466,103.642847,WIJJ,18003KT,4500,BR
03/09/2020,22:00:00Z	,-1.630466,103.642847,WIJJ,16003KT,5000,BR
03/09/2020,22:01:00Z	,-1.630466,103.642847,WIJJ,16004KT,5000,BR
03/09/2020,22:30:00Z	,-1.630466,103.642847,WIJJ,17004KT,5000,BR
03/09/2020,23:00:00Z	,-1.630466,103.642847,WIJJ,17004KT,5000,BR
04/09/2020,00:00:00Z	,-1.630466,103.642847,WIJJ,18004KT,4800,BR
04/09/2020,00:30:00Z	,-1.630466,103.642847,WIJJ,18005KT,7000,BKN007
04/09/2020,01:00:00Z	,-1.630466,103.642847,WIJJ,15005KT,9999,OVC016
04/09/2020,01:30:00Z	,-1.630466,103.642847,WIJJ,16004KT,9999,OVC015
04/09/2020,02:00:00Z	,-1.630466,103.642847,WIJJ,14005KT,9999,OVC015
04/09/2020,02:30:00Z	,-1.630466,103.642847,WIJJ,18005KT,9999,BKN015
04/09/2020,03:00:00Z	,-1.630466,103.642847,WIJJ,14006KT,9999,OVC015
04/09/2020,03:30:00Z	,-1.630466,103.642847,WIJJ,15007KT,9999,OVC016
04/09/2020,04:00:00Z	,-1.630466,103.642847,WIJJ,14006KT,9999,BKN016
04/09/2020,04:30:00Z	,-1.630466,103.642847,WIJJ,15007KT,9999,SCT016
04/09/2020,05:00:00Z	,-1.630466,103.642847,WIJJ,16004KT,9999,SCT016
04/09/2020,05:30:00Z	,-1.630466,103.642847,WIJJ,14004KT,9999,SCT016
04/09/2020,06:00:00Z	,-1.630466,103.642847,WIJJ,15004KT,9999,BKN016
04/09/2020,06:30:00Z	,-1.630466,103.642847,WIJJ,17005KT,120V210,9999
04/09/2020,07:00:00Z	,-1.630466,103.642847,WIJJ,14005KT,9999,SCT017
04/09/2020,07:30:00Z	,-1.630466,103.642847,WIJJ,16005KT,120V200,9999
04/09/2020,08:00:00Z	,-1.630466,103.642847,WIJJ,21004KT,160V250,9999
04/09/2020,08:30:00Z	,-1.630466,103.642847,WIJJ,18003KT,120V250,9999
04/09/2020,09:00:00Z	,-1.630466,103.642847,WIJJ,15004KT,9999,BKN016
04/09/2020,09:30:00Z	,-1.630466,103.642847,WIJJ,19005KT,140V230,9999
04/09/2020,10:00:00Z	,-1.630466,103.642847,WIJJ,09004KT,050V130,9999
04/09/2020,10:30:00Z	,-1.630466,103.642847,WIJJ,07004KT,0650,R13/P2000
04/09/2020,11:00:00Z	,-1.630466,103.642847,WIJJ,31004KT,9999,-TSRA
04/09/2020,11:30:00Z	,-1.630466,103.642847,WIJJ,32004KT,9999,SCT012
04/09/2020,12:00:00Z	,-1.630466,103.642847,WIJJ,27002KT,9999,SCT012
04/09/2020,12:30:00Z	,-1.630466,103.642847,WIJJ,26002KT,9999,SCT012
04/09/2020,13:00:00Z	,-1.630466,103.642847,WIJJ,26002KT,9999,SCT015
04/09/2020,13:30:00Z	,-1.630466,103.642847,WIJJ,19002KT,9999,SCT015
04/09/2020,14:00:00Z	,-1.630466,103.642847,WIJJ,20002KT,9999,SCT015
04/09/2020,14:30:00Z	,-1.630466,103.642847,WIJJ,17002KT,9999,SCT015
04/09/2020,15:00:00Z	,-1.630466,103.642847,WIJJ,00000KT,9999,SCT015
04/09/2020,21:00:00Z	,-1.630466,103.642847,WIJJ,00000KT,9999,FEW015
04/09/2020,21:30:00Z	,-1.630466,103.642847,WIJJ,21002KT,9999,SCT015
04/09/2020,22:00:00Z	,-1.630466,103.642847,WIJJ,21003KT,180V260,9999
04/09/2020,22:30:00Z	,-1.630466,103.642847,WIJJ,24003KT,9999,FEW015
04/09/2020,23:00:00Z	,-1.630466,103.642847,WIJJ,24003KT,9999,SCT015
