BUJUR	LINTANG	KEPERCAYAAN	REGION	PROVINSI	KABUPATEN	KECAMATAN	SATELIT	TANGGAL(WIB)	WAKTU(WIB)	RADIUS KEMUNGKINAN	TIPE
110.8225	-7.6888	8	JAWA	JAWA TENGAH	SUKOHARJO	SUKOHARJO	NOAA20	2022-08-23	12:56:48	1125	pixel		
110.8265	-7.6916	8	JAWA	JAWA TENGAH	SUKOHARJO	SUKOHARJO	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.8938	-7.1365	7	JAWA	JAWA TIMUR	BANGKALAN	KWANYAR	NOAA20	2022-08-23	12:56:48	1125	pixel		
114.1017	-8.3747	8	JAWA	JAWA TIMUR	BANYUWANGI	GLENMORE	NOAA20	2022-08-23	12:56:48	1125	pixel		
114.3365	-8.4387	7	JAWA	JAWA TIMUR	BANYUWANGI	MUNCAR	TERRA	2022-08-23	09:26:00	3000	pixel		
111.7952	-7.3112	8	JAWA	JAWA TIMUR	BOJONEGORO	BUBULAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.7987	-7.3107	8	JAWA	JAWA TIMUR	BOJONEGORO	BUBULAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.8135	-7.2678	8	JAWA	JAWA TIMUR	BOJONEGORO	DANDER	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.8105	-7.2716	7	JAWA	JAWA TIMUR	BOJONEGORO	DANDER	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.7917	-7.2880	8	JAWA	JAWA TIMUR	BOJONEGORO	NGASEM	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.7924	-7.2859	8	JAWA	JAWA TIMUR	BOJONEGORO	NGASEM	SNPP	2022-08-23	13:50:51	1125	pixel		
113.9094	-7.8334	8	JAWA	JAWA TIMUR	BONDOWOSO	KLABANG	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.5786	-7.1708	8	JAWA	JAWA TIMUR	GRESIK	DUDUK SAMPEYAN	NOAA20	2022-08-23	00:18:36	1125	pixel		
112.2201	-7.5693	8	JAWA	JAWA TIMUR	JOMBANG	DIWEK	SNPP	2022-08-23	01:11:15	1125	pixel		
112.3830	-7.6021	8	JAWA	JAWA TIMUR	JOMBANG	MOJOAGUNG	NOAA20	2022-08-23	00:18:36	1125	pixel		
112.2006	-7.9111	8	JAWA	JAWA TIMUR	KEDIRI	NGANCAR	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.5166	-7.0892	8	JAWA	JAWA TIMUR	LAMONGAN	GLAGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.4623	-7.0189	8	JAWA	JAWA TIMUR	LAMONGAN	KARANG BINANGUN	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.2908	-7.3053	8	JAWA	JAWA TIMUR	LAMONGAN	SAMBENG	SNPP	2022-08-23	01:11:15	1125	pixel		
112.2354	-7.2711	8	JAWA	JAWA TIMUR	LAMONGAN	SAMBENG	NOAA20	2022-08-23	12:56:48	1125	pixel		
113.2114	-8.2806	7	JAWA	JAWA TIMUR	LUMAJANG	TEMPEH	TERRA	2022-08-23	09:26:00	3000	pixel		
113.2020	-8.2792	8	JAWA	JAWA TIMUR	LUMAJANG	TEMPEH	TERRA	2022-08-23	09:26:00	3000	pixel		
111.7647	-7.6076	8	JAWA	JAWA TIMUR	MADIUN	GEMARANG	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.4266	-7.6592	8	JAWA	JAWA TIMUR	MAGETAN	BENDO	SNPP	2022-08-23	01:11:15	1125	pixel		
111.3893	-7.7730	8	JAWA	JAWA TIMUR	MAGETAN	LEMBEYAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.6179	-7.8842	8	JAWA	JAWA TIMUR	MALANG	KARANGPLOSO	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.6700	-7.8693	8	JAWA	JAWA TIMUR	MALANG	SINGOSARI	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.4826	-7.5063	8	JAWA	JAWA TIMUR	MOJOKERTO	BANGSAL	NOAA20	2022-08-23	00:18:36	1125	pixel		
112.4845	-7.5198	8	JAWA	JAWA TIMUR	MOJOKERTO	BANGSAL	NOAA20	2022-08-23	00:18:36	1125	pixel		
112.4173	-7.5080	8	JAWA	JAWA TIMUR	MOJOKERTO	SOOKO	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.8451	-7.4869	8	JAWA	JAWA TIMUR	NGANJUK	REJOSO	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.3157	-7.5127	8	JAWA	JAWA TIMUR	NGAWI	JOGOROGO	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.2749	-7.4782	8	JAWA	JAWA TIMUR	NGAWI	JOGOROGO	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.3172	-7.5160	7	JAWA	JAWA TIMUR	NGAWI	KENDAL	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.1672	-7.2732	8	JAWA	JAWA TIMUR	NGAWI	MANTINGAN	SNPP	2022-08-23	01:11:15	1125	pixel		
111.3167	-7.3126	8	JAWA	JAWA TIMUR	NGAWI	WIDODAREN	NOAA20	2022-08-23	12:56:48	1125	pixel		
113.1424	-7.2214	7	JAWA	JAWA TIMUR	SAMPANG	SRESEH	TERRA	2022-08-23	09:26:00	3000	pixel		
114.1992	-7.8259	9	JAWA	JAWA TIMUR	SITUBONDO	ASEMBAGUS	SNPP	2022-08-23	12:07:02	1125	pixel		
114.1998	-7.8280	9	JAWA	JAWA TIMUR	SITUBONDO	ASEMBAGUS	SNPP	2022-08-23	12:07:02	1125	pixel		
114.1997	-7.8310	7	JAWA	JAWA TIMUR	SITUBONDO	ASEMBAGUS	NOAA20	2022-08-23	12:56:48	1125	pixel		
114.1991	-7.8281	7	JAWA	JAWA TIMUR	SITUBONDO	ASEMBAGUS	NOAA20	2022-08-23	12:56:48	1125	pixel		
114.1275	-7.8182	8	JAWA	JAWA TIMUR	SITUBONDO	JANGKAR	SNPP	2022-08-23	12:07:02	1125	pixel		
114.1700	-7.8212	8	JAWA	JAWA TIMUR	SITUBONDO	JANGKAR	NOAA20	2022-08-23	12:56:48	1125	pixel		
113.9646	-7.7554	8	JAWA	JAWA TIMUR	SITUBONDO	KENDIT	NOAA20	2022-08-23	12:56:48	1125	pixel		
113.9810	-7.7550	8	JAWA	JAWA TIMUR	SITUBONDO	PANARUKAN	SNPP	2022-08-23	01:11:15	1125	pixel		
113.9807	-7.7564	7	JAWA	JAWA TIMUR	SITUBONDO	PANARUKAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
113.9807	-7.7580	7	JAWA	JAWA TIMUR	SITUBONDO	PANARUKAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
113.9747	-7.7697	7	JAWA	JAWA TIMUR	SITUBONDO	SITUBONDO	NOAA20	2022-08-23	12:56:48	1125	pixel		
113.9697	-7.7634	8	JAWA	JAWA TIMUR	SITUBONDO	SITUBONDO	NOAA20	2022-08-23	12:56:48	1125	pixel		
113.9279	-7.1897	8	JAWA	JAWA TIMUR	SUMENEP	GILIGENTENG	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.6709	-7.3467	7	JAWA	JAWA TIMUR	SURABAYA	KARANGPILANG	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.6846	-7.3412	8	JAWA	JAWA TIMUR	SURABAYA	KARANGPILANG	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.0043	-6.9673	7	JAWA	JAWA TIMUR	TUBAN	RENGEL	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.8942	-8.2901	8	JAWA	JAWA TIMUR	TULUNGAGUNG	TANGGUNG GUNUNG	NOAA20	2022-08-23	12:56:48	1125	pixel		
112.1486	0.4556	8	KALIMANTAN	KALIMANTAN BARAT	KAPUAS HULU	SELIMBAU	NOAA20	2022-08-23	12:56:48	1125	pixel		
110.9075	-1.2881	8	KALIMANTAN	KALIMANTAN BARAT	KETAPANG	HULU SUNGAI	NOAA20	2022-08-23	12:56:48	1125	pixel		
110.8277	-1.2562	8	KALIMANTAN	KALIMANTAN BARAT	KETAPANG	HULU SUNGAI	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.5217	-1.0012	8	KALIMANTAN	KALIMANTAN BARAT	MELAWI	SOKAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.5223	-1.0046	8	KALIMANTAN	KALIMANTAN BARAT	MELAWI	SOKAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.4078	-0.9945	8	KALIMANTAN	KALIMANTAN BARAT	MELAWI	SOKAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.5037	-0.9540	8	KALIMANTAN	KALIMANTAN BARAT	MELAWI	SOKAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.4832	-0.9399	8	KALIMANTAN	KALIMANTAN BARAT	MELAWI	SOKAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
110.4813	0.3742	8	KALIMANTAN	KALIMANTAN BARAT	SANGGAU	BONTI	NOAA20	2022-08-23	12:56:48	1125	pixel		
110.2791	0.1706	8	KALIMANTAN	KALIMANTAN BARAT	SANGGAU	TAYAN HILIR	NOAA20	2022-08-23	12:56:48	1125	pixel		
115.7073	-2.4485	8	KALIMANTAN	KALIMANTAN SELATAN	BALANGAN	TEBING TINGGI	SNPP	2022-08-23	12:07:02	1125	pixel		
115.3270	-3.0606	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	PARAMASAN	SNPP	2022-08-23	12:07:02	1125	pixel		
115.2545	-3.1737	8	KALIMANTAN	KALIMANTAN SELATAN	BANJAR	SUNGAI PINANG	NOAA20	2022-08-23	00:18:36	1125	pixel		
114.7958	-2.7568	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	BAKUMPAI	NOAA20	2022-08-23	12:56:48	1125	pixel		
114.7757	-2.7248	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	KURIPAN	SNPP	2022-08-23	12:07:02	1125	pixel		
114.7982	-2.6957	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	KURIPAN	SNPP	2022-08-23	12:07:02	1125	pixel		
114.8011	-2.6953	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	KURIPAN	SNPP	2022-08-23	12:07:02	1125	pixel		
114.7953	-2.6961	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	KURIPAN	SNPP	2022-08-23	12:07:02	1125	pixel		
114.7952	-2.7529	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	KURIPAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
114.7727	-2.7270	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	KURIPAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
114.7775	-2.7262	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	KURIPAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
114.7721	-2.7231	8	KALIMANTAN	KALIMANTAN SELATAN	BARITOKUALA	KURIPAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
116.2694	-3.7786	8	KALIMANTAN	KALIMANTAN SELATAN	BARU	PULAULAUT SELATAN	SNPP	2022-08-23	12:07:02	1125	pixel		
115.0243	-2.6168	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA BARAT	SNPP	2022-08-23	01:11:15	1125	pixel		
115.0233	-2.6179	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA BARAT	SNPP	2022-08-23	01:11:15	1125	pixel		
115.0447	-2.5969	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA UTARA	NOAA20	2022-08-23	12:56:48	1125	pixel		
115.0423	-2.5971	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	DAHA UTARA	NOAA20	2022-08-23	12:56:48	1125	pixel		
115.2711	-2.8703	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	PADANG BATUNG	NOAA20	2022-08-23	00:18:36	1125	pixel		
115.2716	-2.8665	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	PADANG BATUNG	NOAA20	2022-08-23	00:18:36	1125	pixel		
115.2710	-2.8697	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	PADANG BATUNG	SNPP	2022-08-23	12:07:02	1125	pixel		
115.3922	-2.5787	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	BARABAI	SNPP	2022-08-23	01:11:15	1125	pixel		
115.3891	-2.5783	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	BARABAI	SNPP	2022-08-23	01:11:15	1125	pixel		
115.3922	-2.5793	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	BARABAI	SNPP	2022-08-23	01:11:15	1125	pixel		
115.3891	-2.5789	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	BARABAI	SNPP	2022-08-23	01:11:15	1125	pixel		
115.2366	-2.6604	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	LABUANAMASALOK SELATAN	SNPP	2022-08-23	12:07:02	1125	pixel		
115.2378	-2.6629	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	LABUANAMASALOK SELATAN	SNPP	2022-08-23	12:07:02	1125	pixel		
115.2381	-2.6634	8	KALIMANTAN	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	LABUANAMASALOK SELATAN	NOAA20	2022-08-23	12:56:48	1125	pixel		
115.5711	-2.0611	8	KALIMANTAN	KALIMANTAN SELATAN	TABALONG	HARUAI	SNPP	2022-08-23	01:11:15	1125	pixel		
115.5714	-2.0604	8	KALIMANTAN	KALIMANTAN SELATAN	TABALONG	HARUAI	SNPP	2022-08-23	01:11:15	1125	pixel		
115.6230	-3.4855	8	KALIMANTAN	KALIMANTAN SELATAN	TANAHBUMBU	KUSANHULU	NOAA20	2022-08-23	00:18:36	1125	pixel		
114.8170	-2.5657	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO SELATAN	JENAMAS	SNPP	2022-08-23	12:07:02	1125	pixel		
114.8146	-2.5686	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO SELATAN	JENAMAS	NOAA20	2022-08-23	12:56:48	1125	pixel		
114.8550	-2.3495	8	KALIMANTAN	KALIMANTAN TENGAH	BARITO SELATAN	JENAMAS	NOAA20	2022-08-23	12:56:48	1125	pixel		
114.7312	-2.7264	8	KALIMANTAN	KALIMANTAN TENGAH	KAPUAS	KAPUAS MURUNG	SNPP	2022-08-23	12:07:02	1125	pixel		
111.1666	-1.6255	8	KALIMANTAN	KALIMANTAN TENGAH	LAMANDAU	BATANG KAWA	NOAA20	2022-08-23	12:56:48	1125	pixel		
111.7713	-1.1559	8	KALIMANTAN	KALIMANTAN TENGAH	SERUYAN	SULING TAMBUN	NOAA20	2022-08-23	12:56:48	1125	pixel		
113.0619	-2.0312	8	KALIMANTAN	KALIMANTAN TENGAH	WARINGIN TIMUR	CEMPAGA HULU	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.8391	2.2085	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	SNPP	2022-08-23	12:07:02	1125	pixel		
117.5413	2.2438	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	GUNUNGTABUR	NOAA20	2022-08-23	12:56:48	1125	pixel		
116.6206	1.8785	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2022-08-23	12:07:02	1125	pixel		
116.6244	1.8791	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2022-08-23	12:07:02	1125	pixel		
116.6237	1.8833	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2022-08-23	12:07:02	1125	pixel		
116.6217	1.8956	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2022-08-23	12:07:02	1125	pixel		
116.6224	1.8915	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2022-08-23	12:07:02	1125	pixel		
116.6131	1.9028	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	SNPP	2022-08-23	12:07:02	1125	pixel		
116.8905	1.8299	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	NOAA20	2022-08-23	12:56:48	1125	pixel		
116.6144	1.9013	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	KELAY	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.3540	1.9534	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SAMBALIUNG	SNPP	2022-08-23	12:07:02	1125	pixel		
117.3507	1.9535	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SAMBALIUNG	SNPP	2022-08-23	12:07:02	1125	pixel		
117.3378	1.9589	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SAMBALIUNG	SNPP	2022-08-23	12:07:02	1125	pixel		
117.6335	2.0256	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SAMBALIUNG	SNPP	2022-08-23	12:07:02	1125	pixel		
117.2674	1.9842	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SAMBALIUNG	SNPP	2022-08-23	12:07:02	1125	pixel		
117.5335	2.0656	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SAMBALIUNG	SNPP	2022-08-23	12:07:02	1125	pixel		
117.5293	2.0610	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SAMBALIUNG	SNPP	2022-08-23	12:07:02	1125	pixel		
116.9849	1.9523	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
116.9884	1.9529	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
116.9738	1.9547	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
116.9773	1.9553	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
117.1465	2.0403	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
117.1516	2.0411	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
117.0651	2.0478	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
117.0706	2.0815	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
117.0798	2.1829	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
117.2393	2.2321	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
117.2399	2.2281	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
117.0223	2.2240	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
117.0233	2.2233	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
116.7664	2.2497	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	SNPP	2022-08-23	12:07:02	1125	pixel		
117.0130	1.9410	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.0183	1.9418	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
116.9849	1.9515	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
116.9902	1.9523	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
116.9691	1.9492	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.1488	2.0387	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.1509	2.0407	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.2206	2.1190	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.2213	2.1141	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.2151	2.1182	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.2097	2.1174	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.2413	2.1896	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.2158	2.2733	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
117.2130	2.2705	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
116.9494	2.2642	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
116.8554	2.3236	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
116.8563	2.3189	8	KALIMANTAN	KALIMANTAN TIMUR	BERAU	SEGAH	NOAA20	2022-08-23	12:56:48	1125	pixel		
